"","Date","VIX.Close","Month"
"2590",2010-04-21,16.32,"2010-04"
"2591",2010-04-22,16.47,"2010-04"
"2592",2010-04-23,16.62,"2010-04"
"2593",2010-04-26,17.47,"2010-04"
"2594",2010-04-27,22.81,"2010-04"
"2595",2010-04-28,21.08,"2010-04"
"2596",2010-04-29,18.44,"2010-04"
"2597",2010-04-30,22.05,"2010-04"
"2598",2010-05-03,20.19,"2010-05"
"2599",2010-05-04,23.84,"2010-05"
"2600",2010-05-05,24.91,"2010-05"
"2601",2010-05-06,32.8,"2010-05"
"2602",2010-05-07,40.95,"2010-05"
"2603",2010-05-10,28.84,"2010-05"
"2604",2010-05-11,28.32,"2010-05"
"2605",2010-05-12,25.52,"2010-05"
"2606",2010-05-13,26.68,"2010-05"
"2607",2010-05-14,31.24,"2010-05"
"2608",2010-05-17,30.84,"2010-05"
"2609",2010-05-18,33.55,"2010-05"
"2610",2010-05-19,35.32,"2010-05"
"2611",2010-05-20,45.79,"2010-05"
"2612",2010-05-21,40.1,"2010-05"
"2613",2010-05-24,38.32,"2010-05"
"2614",2010-05-25,34.61,"2010-05"
"2615",2010-05-26,35.02,"2010-05"
"2616",2010-05-27,29.68,"2010-05"
"2617",2010-05-28,32.07,"2010-05"
"2618",2010-06-01,35.54,"2010-06"
"2619",2010-06-02,30.17,"2010-06"
"2620",2010-06-03,29.46,"2010-06"
"2621",2010-06-04,35.48,"2010-06"
"2622",2010-06-07,36.57,"2010-06"
"2623",2010-06-08,33.7,"2010-06"
"2624",2010-06-09,33.73,"2010-06"
"2625",2010-06-10,30.57,"2010-06"
"2626",2010-06-11,28.79,"2010-06"
"2627",2010-06-14,28.58,"2010-06"
"2628",2010-06-15,25.87,"2010-06"
"2629",2010-06-16,25.92,"2010-06"
"2630",2010-06-17,25.05,"2010-06"
"2631",2010-06-18,23.95,"2010-06"
"2632",2010-06-21,24.88,"2010-06"
"2633",2010-06-22,27.05,"2010-06"
"2634",2010-06-23,26.91,"2010-06"
"2635",2010-06-24,29.74,"2010-06"
"2636",2010-06-25,28.53,"2010-06"
"2637",2010-06-28,29,"2010-06"
"2638",2010-06-29,34.13,"2010-06"
"2639",2010-06-30,34.54,"2010-06"
"2640",2010-07-01,32.86,"2010-07"
"2641",2010-07-02,30.12,"2010-07"
"2642",2010-07-06,29.65,"2010-07"
"2643",2010-07-07,26.84,"2010-07"
"2644",2010-07-08,25.71,"2010-07"
"2645",2010-07-09,24.98,"2010-07"
"2646",2010-07-12,24.43,"2010-07"
"2647",2010-07-13,24.56,"2010-07"
"2648",2010-07-14,24.89,"2010-07"
"2649",2010-07-15,25.14,"2010-07"
"2650",2010-07-16,26.25,"2010-07"
"2651",2010-07-19,25.97,"2010-07"
"2652",2010-07-20,23.93,"2010-07"
"2653",2010-07-21,25.64,"2010-07"
"2654",2010-07-22,24.63,"2010-07"
"2655",2010-07-23,23.47,"2010-07"
"2656",2010-07-26,22.73,"2010-07"
"2657",2010-07-27,23.19,"2010-07"
"2658",2010-07-28,24.25,"2010-07"
"2659",2010-07-29,24.13,"2010-07"
"2660",2010-07-30,23.5,"2010-07"
"2661",2010-08-02,22.01,"2010-08"
"2662",2010-08-03,22.63,"2010-08"
"2663",2010-08-04,22.21,"2010-08"
"2664",2010-08-05,22.1,"2010-08"
"2665",2010-08-06,21.74,"2010-08"
"2666",2010-08-09,22.14,"2010-08"
"2667",2010-08-10,22.37,"2010-08"
"2668",2010-08-11,25.39,"2010-08"
"2669",2010-08-12,25.73,"2010-08"
"2670",2010-08-13,26.24,"2010-08"
"2671",2010-08-16,26.1,"2010-08"
"2672",2010-08-17,24.33,"2010-08"
"2673",2010-08-18,24.59,"2010-08"
"2674",2010-08-19,26.44,"2010-08"
"2675",2010-08-20,25.49,"2010-08"
"2676",2010-08-23,25.66,"2010-08"
"2677",2010-08-24,27.46,"2010-08"
"2678",2010-08-25,26.7,"2010-08"
"2679",2010-08-26,27.37,"2010-08"
"2680",2010-08-27,24.45,"2010-08"
"2681",2010-08-30,27.21,"2010-08"
"2682",2010-08-31,26.05,"2010-08"
"2683",2010-09-01,23.89,"2010-09"
"2684",2010-09-02,23.19,"2010-09"
"2685",2010-09-03,21.31,"2010-09"
"2686",2010-09-07,23.8,"2010-09"
"2687",2010-09-08,23.25,"2010-09"
"2688",2010-09-09,22.81,"2010-09"
"2689",2010-09-10,21.99,"2010-09"
"2690",2010-09-13,21.21,"2010-09"
"2691",2010-09-14,21.56,"2010-09"
"2692",2010-09-15,22.1,"2010-09"
"2693",2010-09-16,21.72,"2010-09"
"2694",2010-09-17,22.01,"2010-09"
"2695",2010-09-20,21.5,"2010-09"
"2696",2010-09-21,22.35,"2010-09"
"2697",2010-09-22,22.51,"2010-09"
"2698",2010-09-23,23.87,"2010-09"
"2699",2010-09-24,21.71,"2010-09"
"2700",2010-09-27,22.54,"2010-09"
"2701",2010-09-28,22.6,"2010-09"
"2702",2010-09-29,23.25,"2010-09"
"2703",2010-09-30,23.7,"2010-09"
"2704",2010-10-01,22.5,"2010-10"
"2705",2010-10-04,23.53,"2010-10"
"2706",2010-10-05,21.76,"2010-10"
"2707",2010-10-06,21.49,"2010-10"
"2708",2010-10-07,21.56,"2010-10"
"2709",2010-10-08,20.71,"2010-10"
"2710",2010-10-11,18.96,"2010-10"
"2711",2010-10-12,18.93,"2010-10"
"2712",2010-10-13,19.07,"2010-10"
"2713",2010-10-14,19.88,"2010-10"
"2714",2010-10-15,19.03,"2010-10"
"2715",2010-10-18,19.09,"2010-10"
"2716",2010-10-19,20.63,"2010-10"
"2717",2010-10-20,19.79,"2010-10"
"2718",2010-10-21,19.27,"2010-10"
"2719",2010-10-22,18.78,"2010-10"
"2720",2010-10-25,19.85,"2010-10"
"2721",2010-10-26,20.22,"2010-10"
"2722",2010-10-27,20.71,"2010-10"
"2723",2010-10-28,20.88,"2010-10"
"2724",2010-10-29,21.2,"2010-10"
"2725",2010-11-01,21.83,"2010-11"
"2726",2010-11-02,21.57,"2010-11"
"2727",2010-11-03,19.56,"2010-11"
"2728",2010-11-04,18.52,"2010-11"
"2729",2010-11-05,18.26,"2010-11"
"2730",2010-11-08,18.29,"2010-11"
"2731",2010-11-09,19.08,"2010-11"
"2732",2010-11-10,18.47,"2010-11"
"2733",2010-11-11,18.64,"2010-11"
"2734",2010-11-12,20.61,"2010-11"
"2735",2010-11-15,20.2,"2010-11"
"2736",2010-11-16,22.58,"2010-11"
"2737",2010-11-17,21.76,"2010-11"
"2738",2010-11-18,18.75,"2010-11"
"2739",2010-11-19,18.04,"2010-11"
"2740",2010-11-22,18.37,"2010-11"
"2741",2010-11-23,20.63,"2010-11"
"2742",2010-11-24,19.56,"2010-11"
"2743",2010-11-26,22.22,"2010-11"
"2744",2010-11-29,21.53,"2010-11"
"2745",2010-11-30,23.54,"2010-11"
"2746",2010-12-01,21.36,"2010-12"
"2747",2010-12-02,19.39,"2010-12"
"2748",2010-12-03,18.01,"2010-12"
"2749",2010-12-06,18.02,"2010-12"
"2750",2010-12-07,17.99,"2010-12"
"2751",2010-12-08,17.74,"2010-12"
"2752",2010-12-09,17.25,"2010-12"
"2753",2010-12-10,17.61,"2010-12"
"2754",2010-12-13,17.55,"2010-12"
"2755",2010-12-14,17.61,"2010-12"
"2756",2010-12-15,17.94,"2010-12"
"2757",2010-12-16,17.39,"2010-12"
"2758",2010-12-17,16.11,"2010-12"
"2759",2010-12-20,16.41,"2010-12"
"2760",2010-12-21,16.49,"2010-12"
"2761",2010-12-22,15.45,"2010-12"
"2762",2010-12-23,16.47,"2010-12"
"2763",2010-12-27,17.67,"2010-12"
"2764",2010-12-28,17.52,"2010-12"
"2765",2010-12-29,17.28,"2010-12"
"2766",2010-12-30,17.52,"2010-12"
"2767",2010-12-31,17.75,"2010-12"
"2768",2011-01-03,17.61,"2011-01"
"2769",2011-01-04,17.38,"2011-01"
"2770",2011-01-05,17.02,"2011-01"
"2771",2011-01-06,17.4,"2011-01"
"2772",2011-01-07,17.14,"2011-01"
"2773",2011-01-10,17.54,"2011-01"
"2774",2011-01-11,16.89,"2011-01"
"2775",2011-01-12,16.24,"2011-01"
"2776",2011-01-13,16.39,"2011-01"
"2777",2011-01-14,15.46,"2011-01"
"2778",2011-01-18,15.87,"2011-01"
"2779",2011-01-19,17.31,"2011-01"
"2780",2011-01-20,17.99,"2011-01"
"2781",2011-01-21,18.47,"2011-01"
"2782",2011-01-24,17.65,"2011-01"
"2783",2011-01-25,17.59,"2011-01"
"2784",2011-01-26,16.64,"2011-01"
"2785",2011-01-27,16.15,"2011-01"
"2786",2011-01-28,20.04,"2011-01"
"2787",2011-01-31,19.53,"2011-01"
"2788",2011-02-01,17.63,"2011-02"
"2789",2011-02-02,17.3,"2011-02"
"2790",2011-02-03,16.69,"2011-02"
"2791",2011-02-04,15.93,"2011-02"
"2792",2011-02-07,16.28,"2011-02"
"2793",2011-02-08,15.81,"2011-02"
"2794",2011-02-09,15.87,"2011-02"
"2795",2011-02-10,16.09,"2011-02"
"2796",2011-02-11,15.69,"2011-02"
"2797",2011-02-14,15.95,"2011-02"
"2798",2011-02-15,16.37,"2011-02"
"2799",2011-02-16,16.72,"2011-02"
"2800",2011-02-17,16.59,"2011-02"
"2801",2011-02-18,16.43,"2011-02"
"2802",2011-02-22,20.8,"2011-02"
"2803",2011-02-23,22.13,"2011-02"
"2804",2011-02-24,21.32,"2011-02"
"2805",2011-02-25,19.22,"2011-02"
"2806",2011-02-28,18.35,"2011-02"
"2807",2011-03-01,21.01,"2011-03"
"2808",2011-03-02,20.7,"2011-03"
"2809",2011-03-03,18.6,"2011-03"
"2810",2011-03-04,19.06,"2011-03"
"2811",2011-03-07,20.66,"2011-03"
"2812",2011-03-08,19.82,"2011-03"
"2813",2011-03-09,20.22,"2011-03"
"2814",2011-03-10,21.88,"2011-03"
"2815",2011-03-11,20.08,"2011-03"
"2816",2011-03-14,21.13,"2011-03"
"2817",2011-03-15,24.32,"2011-03"
"2818",2011-03-16,29.4,"2011-03"
"2819",2011-03-17,26.37,"2011-03"
"2820",2011-03-18,24.44,"2011-03"
"2821",2011-03-21,20.61,"2011-03"
"2822",2011-03-22,20.21,"2011-03"
"2823",2011-03-23,19.17,"2011-03"
"2824",2011-03-24,18,"2011-03"
"2825",2011-03-25,17.91,"2011-03"
"2826",2011-03-28,19.44,"2011-03"
"2827",2011-03-29,18.16,"2011-03"
"2828",2011-03-30,17.71,"2011-03"
"2829",2011-03-31,17.74,"2011-03"
"2830",2011-04-01,17.4,"2011-04"
"2831",2011-04-04,17.5,"2011-04"
"2832",2011-04-05,17.25,"2011-04"
"2833",2011-04-06,16.9,"2011-04"
"2834",2011-04-07,17.11,"2011-04"
"2835",2011-04-08,17.87,"2011-04"
"2836",2011-04-11,16.59,"2011-04"
"2837",2011-04-12,17.09,"2011-04"
"2838",2011-04-13,16.92,"2011-04"
"2839",2011-04-14,16.27,"2011-04"
"2840",2011-04-15,15.32,"2011-04"
"2841",2011-04-18,16.96,"2011-04"
"2842",2011-04-19,15.83,"2011-04"
"2843",2011-04-20,15.07,"2011-04"
"2844",2011-04-21,14.69,"2011-04"
"2845",2011-04-25,15.77,"2011-04"
"2846",2011-04-26,15.62,"2011-04"
"2847",2011-04-27,15.35,"2011-04"
"2848",2011-04-28,14.62,"2011-04"
"2849",2011-04-29,14.75,"2011-04"
"2850",2011-05-02,15.99,"2011-05"
"2851",2011-05-03,16.7,"2011-05"
"2852",2011-05-04,17.08,"2011-05"
"2853",2011-05-05,18.2,"2011-05"
"2854",2011-05-06,18.4,"2011-05"
"2855",2011-05-09,17.16,"2011-05"
"2856",2011-05-10,15.91,"2011-05"
"2857",2011-05-11,16.95,"2011-05"
"2858",2011-05-12,16.03,"2011-05"
"2859",2011-05-13,17.07,"2011-05"
"2860",2011-05-16,18.24,"2011-05"
"2861",2011-05-17,17.55,"2011-05"
"2862",2011-05-18,16.23,"2011-05"
"2863",2011-05-19,15.52,"2011-05"
"2864",2011-05-20,17.43,"2011-05"
"2865",2011-05-23,18.27,"2011-05"
"2866",2011-05-24,17.82,"2011-05"
"2867",2011-05-25,17.07,"2011-05"
"2868",2011-05-26,16.09,"2011-05"
"2869",2011-05-27,15.98,"2011-05"
"2870",2011-05-31,15.45,"2011-05"
"2871",2011-06-01,18.3,"2011-06"
"2872",2011-06-02,18.09,"2011-06"
"2873",2011-06-03,17.95,"2011-06"
"2874",2011-06-06,18.49,"2011-06"
"2875",2011-06-07,18.07,"2011-06"
"2876",2011-06-08,18.79,"2011-06"
"2877",2011-06-09,17.77,"2011-06"
"2878",2011-06-10,18.86,"2011-06"
"2879",2011-06-13,19.61,"2011-06"
"2880",2011-06-14,18.26,"2011-06"
"2881",2011-06-15,21.32,"2011-06"
"2882",2011-06-16,22.73,"2011-06"
"2883",2011-06-17,21.85,"2011-06"
"2884",2011-06-20,19.99,"2011-06"
"2885",2011-06-21,18.86,"2011-06"
"2886",2011-06-22,18.52,"2011-06"
"2887",2011-06-23,19.29,"2011-06"
"2888",2011-06-24,21.1,"2011-06"
"2889",2011-06-27,20.56,"2011-06"
"2890",2011-06-28,19.17,"2011-06"
"2891",2011-06-29,17.27,"2011-06"
"2892",2011-06-30,16.52,"2011-06"
"2893",2011-07-01,15.87,"2011-07"
"2894",2011-07-05,16.06,"2011-07"
"2895",2011-07-06,16.34,"2011-07"
"2896",2011-07-07,15.95,"2011-07"
"2897",2011-07-08,15.95,"2011-07"
"2898",2011-07-11,18.39,"2011-07"
"2899",2011-07-12,19.87,"2011-07"
"2900",2011-07-13,19.91,"2011-07"
"2901",2011-07-14,20.8,"2011-07"
"2902",2011-07-15,19.53,"2011-07"
"2903",2011-07-18,20.95,"2011-07"
"2904",2011-07-19,19.21,"2011-07"
"2905",2011-07-20,19.09,"2011-07"
"2906",2011-07-21,17.56,"2011-07"
"2907",2011-07-22,17.52,"2011-07"
"2908",2011-07-25,19.35,"2011-07"
"2909",2011-07-26,20.23,"2011-07"
"2910",2011-07-27,22.98,"2011-07"
"2911",2011-07-28,23.74,"2011-07"
"2912",2011-07-29,25.25,"2011-07"
"2913",2011-08-01,23.66,"2011-08"
"2914",2011-08-02,24.79,"2011-08"
"2915",2011-08-03,23.38,"2011-08"
"2916",2011-08-04,31.66,"2011-08"
"2917",2011-08-05,32,"2011-08"
"2918",2011-08-08,48,"2011-08"
"2919",2011-08-09,35.06,"2011-08"
"2920",2011-08-10,42.99,"2011-08"
"2921",2011-08-11,39,"2011-08"
"2922",2011-08-12,36.36,"2011-08"
"2923",2011-08-15,31.87,"2011-08"
"2924",2011-08-16,32.85,"2011-08"
"2925",2011-08-17,31.58,"2011-08"
"2926",2011-08-18,42.67,"2011-08"
"2927",2011-08-19,43.05,"2011-08"
"2928",2011-08-22,42.44,"2011-08"
"2929",2011-08-23,36.27,"2011-08"
"2930",2011-08-24,35.9,"2011-08"
"2931",2011-08-25,39.76,"2011-08"
"2932",2011-08-26,35.59,"2011-08"
"2933",2011-08-29,32.28,"2011-08"
"2934",2011-08-30,32.89,"2011-08"
"2935",2011-08-31,31.62,"2011-08"
"2936",2011-09-01,31.82,"2011-09"
"2937",2011-09-02,33.92,"2011-09"
"2938",2011-09-06,37,"2011-09"
"2939",2011-09-07,33.38,"2011-09"
"2940",2011-09-08,34.32,"2011-09"
"2941",2011-09-09,38.52,"2011-09"
"2942",2011-09-12,38.59,"2011-09"
"2943",2011-09-13,36.91,"2011-09"
"2944",2011-09-14,34.6,"2011-09"
"2945",2011-09-15,31.97,"2011-09"
"2946",2011-09-16,30.98,"2011-09"
"2947",2011-09-19,32.73,"2011-09"
"2948",2011-09-20,32.86,"2011-09"
"2949",2011-09-21,37.32,"2011-09"
"2950",2011-09-22,41.35,"2011-09"
"2951",2011-09-23,41.25,"2011-09"
"2952",2011-09-26,39.02,"2011-09"
"2953",2011-09-27,37.71,"2011-09"
"2954",2011-09-28,41.08,"2011-09"
"2955",2011-09-29,38.84,"2011-09"
"2956",2011-09-30,42.96,"2011-09"
"2957",2011-10-03,45.45,"2011-10"
"2958",2011-10-04,40.82,"2011-10"
"2959",2011-10-05,37.81,"2011-10"
"2960",2011-10-06,36.27,"2011-10"
"2961",2011-10-07,36.2,"2011-10"
"2962",2011-10-10,33.02,"2011-10"
"2963",2011-10-11,32.86,"2011-10"
"2964",2011-10-12,31.26,"2011-10"
"2965",2011-10-13,30.7,"2011-10"
"2966",2011-10-14,28.24,"2011-10"
"2967",2011-10-17,33.39,"2011-10"
"2968",2011-10-18,31.56,"2011-10"
"2969",2011-10-19,34.44,"2011-10"
"2970",2011-10-20,34.78,"2011-10"
"2971",2011-10-21,31.32,"2011-10"
"2972",2011-10-24,29.26,"2011-10"
"2973",2011-10-25,32.22,"2011-10"
"2974",2011-10-26,29.86,"2011-10"
"2975",2011-10-27,25.46,"2011-10"
"2976",2011-10-28,24.53,"2011-10"
"2977",2011-10-31,29.96,"2011-10"
"2978",2011-11-01,34.77,"2011-11"
"2979",2011-11-02,32.74,"2011-11"
"2980",2011-11-03,30.5,"2011-11"
"2981",2011-11-04,30.16,"2011-11"
"2982",2011-11-07,29.85,"2011-11"
"2983",2011-11-08,27.48,"2011-11"
"2984",2011-11-09,36.16,"2011-11"
"2985",2011-11-10,32.81,"2011-11"
"2986",2011-11-11,30.04,"2011-11"
"2987",2011-11-14,31.13,"2011-11"
"2988",2011-11-15,31.22,"2011-11"
"2989",2011-11-16,33.51,"2011-11"
"2990",2011-11-17,34.51,"2011-11"
"2991",2011-11-18,32,"2011-11"
"2992",2011-11-21,32.91,"2011-11"
"2993",2011-11-22,31.97,"2011-11"
"2994",2011-11-23,33.98,"2011-11"
"2995",2011-11-25,34.47,"2011-11"
"2996",2011-11-28,32.13,"2011-11"
"2997",2011-11-29,30.64,"2011-11"
"2998",2011-11-30,27.8,"2011-11"
"2999",2011-12-01,27.41,"2011-12"
"3000",2011-12-02,27.52,"2011-12"
"3001",2011-12-05,27.84,"2011-12"
"3002",2011-12-06,28.13,"2011-12"
"3003",2011-12-07,28.67,"2011-12"
"3004",2011-12-08,30.59,"2011-12"
"3005",2011-12-09,26.38,"2011-12"
"3006",2011-12-12,25.67,"2011-12"
"3007",2011-12-13,25.41,"2011-12"
"3008",2011-12-14,26.04,"2011-12"
"3009",2011-12-15,25.11,"2011-12"
"3010",2011-12-16,24.29,"2011-12"
"3011",2011-12-19,24.92,"2011-12"
"3012",2011-12-20,23.22,"2011-12"
"3013",2011-12-21,21.43,"2011-12"
"3014",2011-12-22,21.16,"2011-12"
"3015",2011-12-23,20.73,"2011-12"
"3016",2011-12-27,21.91,"2011-12"
"3017",2011-12-28,23.52,"2011-12"
"3018",2011-12-29,22.65,"2011-12"
"3019",2011-12-30,23.4,"2011-12"
"3020",2012-01-03,22.97,"2012-01"
"3021",2012-01-04,22.22,"2012-01"
"3022",2012-01-05,21.48,"2012-01"
"3023",2012-01-06,20.63,"2012-01"
"3024",2012-01-09,21.07,"2012-01"
"3025",2012-01-10,20.69,"2012-01"
"3026",2012-01-11,21.05,"2012-01"
"3027",2012-01-12,20.47,"2012-01"
"3028",2012-01-13,20.91,"2012-01"
"3029",2012-01-17,22.2,"2012-01"
"3030",2012-01-18,20.89,"2012-01"
"3031",2012-01-19,19.87,"2012-01"
"3032",2012-01-20,18.28,"2012-01"
"3033",2012-01-23,18.67,"2012-01"
"3034",2012-01-24,18.91,"2012-01"
"3035",2012-01-25,18.31,"2012-01"
"3036",2012-01-26,18.57,"2012-01"
"3037",2012-01-27,18.53,"2012-01"
"3038",2012-01-30,19.4,"2012-01"
"3039",2012-01-31,19.44,"2012-01"
"3040",2012-02-01,18.55,"2012-02"
"3041",2012-02-02,17.98,"2012-02"
"3042",2012-02-03,17.1,"2012-02"
"3043",2012-02-06,17.76,"2012-02"
"3044",2012-02-07,17.65,"2012-02"
"3045",2012-02-08,18.16,"2012-02"
"3046",2012-02-09,18.63,"2012-02"
"3047",2012-02-10,20.79,"2012-02"
"3048",2012-02-13,19.04,"2012-02"
"3049",2012-02-14,19.54,"2012-02"
"3050",2012-02-15,21.14,"2012-02"
"3051",2012-02-16,19.22,"2012-02"
"3052",2012-02-17,17.78,"2012-02"
"3053",2012-02-21,18.19,"2012-02"
"3054",2012-02-22,18.19,"2012-02"
"3055",2012-02-23,16.8,"2012-02"
"3056",2012-02-24,17.31,"2012-02"
"3057",2012-02-27,18.19,"2012-02"
"3058",2012-02-28,17.96,"2012-02"
"3059",2012-02-29,18.43,"2012-02"
"3060",2012-03-01,17.26,"2012-03"
"3061",2012-03-02,17.29,"2012-03"
"3062",2012-03-05,18.05,"2012-03"
"3063",2012-03-06,20.87,"2012-03"
"3064",2012-03-07,19.07,"2012-03"
"3065",2012-03-08,17.95,"2012-03"
"3066",2012-03-09,17.11,"2012-03"
"3067",2012-03-12,15.64,"2012-03"
"3068",2012-03-13,14.8,"2012-03"
"3069",2012-03-14,15.31,"2012-03"
"3070",2012-03-15,15.42,"2012-03"
"3071",2012-03-16,14.47,"2012-03"
"3072",2012-03-19,15.04,"2012-03"
"3073",2012-03-20,15.58,"2012-03"
"3074",2012-03-21,15.13,"2012-03"
"3075",2012-03-22,15.57,"2012-03"
"3076",2012-03-23,14.82,"2012-03"
"3077",2012-03-26,14.26,"2012-03"
"3078",2012-03-27,15.59,"2012-03"
"3079",2012-03-28,15.47,"2012-03"
"3080",2012-03-29,15.48,"2012-03"
"3081",2012-03-30,15.5,"2012-03"
"3082",2012-04-02,15.64,"2012-04"
"3083",2012-04-03,15.66,"2012-04"
"3084",2012-04-04,16.44,"2012-04"
"3085",2012-04-05,16.7,"2012-04"
"3086",2012-04-09,18.81,"2012-04"
"3087",2012-04-10,20.39,"2012-04"
"3088",2012-04-11,20.02,"2012-04"
"3089",2012-04-12,17.2,"2012-04"
"3090",2012-04-13,19.55,"2012-04"
"3091",2012-04-16,19.55,"2012-04"
"3092",2012-04-17,18.46,"2012-04"
"3093",2012-04-18,18.64,"2012-04"
"3094",2012-04-19,18.36,"2012-04"
"3095",2012-04-20,17.44,"2012-04"
"3096",2012-04-23,18.97,"2012-04"
"3097",2012-04-24,18.1,"2012-04"
"3098",2012-04-25,16.82,"2012-04"
"3099",2012-04-26,16.24,"2012-04"
"3100",2012-04-27,16.32,"2012-04"
"3101",2012-04-30,17.15,"2012-04"
"3102",2012-05-01,16.6,"2012-05"
"3103",2012-05-02,16.88,"2012-05"
"3104",2012-05-03,17.56,"2012-05"
"3105",2012-05-04,19.16,"2012-05"
"3106",2012-05-07,18.94,"2012-05"
"3107",2012-05-08,19.05,"2012-05"
"3108",2012-05-09,20.08,"2012-05"
"3109",2012-05-10,18.83,"2012-05"
"3110",2012-05-11,19.89,"2012-05"
"3111",2012-05-14,21.87,"2012-05"
"3112",2012-05-15,21.97,"2012-05"
"3113",2012-05-16,22.27,"2012-05"
"3114",2012-05-17,24.49,"2012-05"
"3115",2012-05-18,25.1,"2012-05"
"3116",2012-05-21,22.01,"2012-05"
"3117",2012-05-22,22.48,"2012-05"
"3118",2012-05-23,22.33,"2012-05"
"3119",2012-05-24,21.54,"2012-05"
"3120",2012-05-25,21.76,"2012-05"
"3121",2012-05-29,21.03,"2012-05"
"3122",2012-05-30,24.14,"2012-05"
"3123",2012-05-31,24.06,"2012-05"
"3124",2012-06-01,26.66,"2012-06"
"3125",2012-06-04,26.12,"2012-06"
"3126",2012-06-05,24.68,"2012-06"
"3127",2012-06-06,22.16,"2012-06"
"3128",2012-06-07,21.72,"2012-06"
"3129",2012-06-08,21.23,"2012-06"
"3130",2012-06-11,23.56,"2012-06"
"3131",2012-06-12,22.09,"2012-06"
"3132",2012-06-13,24.27,"2012-06"
"3133",2012-06-14,21.68,"2012-06"
"3134",2012-06-15,21.11,"2012-06"
"3135",2012-06-18,18.32,"2012-06"
"3136",2012-06-19,18.38,"2012-06"
"3137",2012-06-20,17.24,"2012-06"
"3138",2012-06-21,20.08,"2012-06"
"3139",2012-06-22,18.11,"2012-06"
"3140",2012-06-25,20.38,"2012-06"
"3141",2012-06-26,19.72,"2012-06"
"3142",2012-06-27,19.45,"2012-06"
"3143",2012-06-28,19.71,"2012-06"
"3144",2012-06-29,17.08,"2012-06"
"3145",2012-07-02,16.8,"2012-07"
"3146",2012-07-03,16.66,"2012-07"
"3147",2012-07-05,17.5,"2012-07"
"3148",2012-07-06,17.1,"2012-07"
"3149",2012-07-09,17.98,"2012-07"
"3150",2012-07-10,18.72,"2012-07"
"3151",2012-07-11,17.95,"2012-07"
"3152",2012-07-12,18.33,"2012-07"
"3153",2012-07-13,16.74,"2012-07"
"3154",2012-07-16,17.11,"2012-07"
"3155",2012-07-17,16.48,"2012-07"
"3156",2012-07-18,16.16,"2012-07"
"3157",2012-07-19,15.45,"2012-07"
"3158",2012-07-20,16.27,"2012-07"
"3159",2012-07-23,18.62,"2012-07"
"3160",2012-07-24,20.47,"2012-07"
"3161",2012-07-25,19.34,"2012-07"
"3162",2012-07-26,17.53,"2012-07"
"3163",2012-07-27,16.7,"2012-07"
"3164",2012-07-30,18.03,"2012-07"
"3165",2012-07-31,18.93,"2012-07"
"3166",2012-08-01,18.96,"2012-08"
"3167",2012-08-02,17.57,"2012-08"
"3168",2012-08-03,15.64,"2012-08"
"3169",2012-08-06,15.95,"2012-08"
"3170",2012-08-07,15.99,"2012-08"
"3171",2012-08-08,15.32,"2012-08"
"3172",2012-08-09,15.28,"2012-08"
"3173",2012-08-10,14.74,"2012-08"
"3174",2012-08-13,13.7,"2012-08"
"3175",2012-08-14,14.85,"2012-08"
"3176",2012-08-15,14.63,"2012-08"
"3177",2012-08-16,14.29,"2012-08"
"3178",2012-08-17,13.45,"2012-08"
"3179",2012-08-20,14.02,"2012-08"
"3180",2012-08-21,15.02,"2012-08"
"3181",2012-08-22,15.11,"2012-08"
"3182",2012-08-23,15.96,"2012-08"
"3183",2012-08-24,15.18,"2012-08"
"3184",2012-08-27,16.35,"2012-08"
"3185",2012-08-28,16.49,"2012-08"
"3186",2012-08-29,17.06,"2012-08"
"3187",2012-08-30,17.83,"2012-08"
"3188",2012-08-31,17.47,"2012-08"
"3189",2012-09-04,17.98,"2012-09"
"3190",2012-09-05,17.74,"2012-09"
"3191",2012-09-06,15.6,"2012-09"
"3192",2012-09-07,14.38,"2012-09"
"3193",2012-09-10,16.28,"2012-09"
"3194",2012-09-11,16.41,"2012-09"
"3195",2012-09-12,15.8,"2012-09"
"3196",2012-09-13,14.05,"2012-09"
"3197",2012-09-14,14.51,"2012-09"
"3198",2012-09-17,14.59,"2012-09"
"3199",2012-09-18,14.18,"2012-09"
"3200",2012-09-19,13.88,"2012-09"
"3201",2012-09-20,14.07,"2012-09"
"3202",2012-09-21,13.98,"2012-09"
"3203",2012-09-24,14.15,"2012-09"
"3204",2012-09-25,15.43,"2012-09"
"3205",2012-09-26,16.81,"2012-09"
"3206",2012-09-27,14.84,"2012-09"
"3207",2012-09-28,15.73,"2012-09"
"3208",2012-10-01,16.32,"2012-10"
"3209",2012-10-02,15.71,"2012-10"
"3210",2012-10-03,15.43,"2012-10"
"3211",2012-10-04,14.55,"2012-10"
"3212",2012-10-05,14.33,"2012-10"
"3213",2012-10-08,15.11,"2012-10"
"3214",2012-10-09,16.37,"2012-10"
"3215",2012-10-10,16.29,"2012-10"
"3216",2012-10-11,15.59,"2012-10"
"3217",2012-10-12,16.14,"2012-10"
"3218",2012-10-15,15.27,"2012-10"
"3219",2012-10-16,15.22,"2012-10"
"3220",2012-10-17,15.07,"2012-10"
"3221",2012-10-18,15.03,"2012-10"
"3222",2012-10-19,17.06,"2012-10"
"3223",2012-10-22,16.62,"2012-10"
"3224",2012-10-23,18.83,"2012-10"
"3225",2012-10-24,18.33,"2012-10"
